,mad_name,control_system_name,beampath,image,columns,rows,bit_depth,calibration,ROI_start_X,ROI_X,ROI_Y,orient_X,orient_Y,center_pix_X,center_pix_Y,filt_1_out,filt_1_in,filt_2_out,filt_2_in,cam_rotation,calibration_Y,bin_X,bin_Y,ROI_start_X_Set,ROI_start_Y_SET,ROI_X_set,ROI_Y_set,SCLinac,Laser,Popin,Cascade,Color,NLCTA,FACET,SPEAR,XTA,AreaDet,Bufd,Filt,Proj,XRS,PCDS,ASTA,LCLS,SAS,HXS,ROI,FrameGrab,AreaDet2,SWROI,Gain,XTES,OneFilt,FiltFlip_1,FiltFlip_2
111,CAMR:LT20:207,CAMR:LT20:207,F2_ELEC,CAMR:LT20:207,CAMR:LT20:207:MaxSizeX_RBV,CAMR:LT20:207:MaxSizeY_RBV,CAMR:LT20:207:DataType_RBV,CAMR:LT20:207:RESOLUTION,CAMR:LT20:207:MinY_RBV,CAMR:LT20:207:Image:ArraySize0_RBV,CAMR:LT20:207:Image:ArraySize1_RBV,CAMR:LT20:207:X_ORIENT,CAMR:LT20:207:Y_ORIENT,CAMR:LT20:207:X_RTCL_CTR,CAMR:LT20:207:Y_RTCL_CTR,,,,,,,CAMR:LT20:207:BinX_RBV,CAMR:LT20:207:BinY_RBV,CAMR:LT20:207:MinX,CAMR:LT20:207:MinY,CAMR:LT20:207:SizeX,CAMR:LT20:207:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,CAMR:LT20:208,CAMR:LT20:208,F2_ELEC,CAMR:LT20:208,CAMR:LT20:208:MaxSizeX_RBV,CAMR:LT20:208:MaxSizeY_RBV,CAMR:LT20:208:DataType_RBV,CAMR:LT20:208:RESOLUTION,CAMR:LT20:208:MinY_RBV,CAMR:LT20:208:Image:ArraySize0_RBV,CAMR:LT20:208:Image:ArraySize1_RBV,CAMR:LT20:208:X_ORIENT,CAMR:LT20:208:Y_ORIENT,CAMR:LT20:208:X_RTCL_CTR,CAMR:LT20:208:Y_RTCL_CTR,,,,,,,CAMR:LT20:208:BinX_RBV,CAMR:LT20:208:BinY_RBV,CAMR:LT20:208:MinX,CAMR:LT20:208:MinY,CAMR:LT20:208:SizeX,CAMR:LT20:208:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,CAMR:LT20:209,CAMR:LT20:209,F2_ELEC,CAMR:LT20:209,CAMR:LT20:209:MaxSizeX_RBV,CAMR:LT20:209:MaxSizeY_RBV,CAMR:LT20:209:DataType_RBV,CAMR:LT20:209:RESOLUTION,CAMR:LT20:209:MinY_RBV,CAMR:LT20:209:Image:ArraySize0_RBV,CAMR:LT20:209:Image:ArraySize1_RBV,CAMR:LT20:209:X_ORIENT,CAMR:LT20:209:Y_ORIENT,CAMR:LT20:209:X_RTCL_CTR,CAMR:LT20:209:Y_RTCL_CTR,,,,,,,CAMR:LT20:209:BinX_RBV,CAMR:LT20:209:BinY_RBV,CAMR:LT20:209:MinX,CAMR:LT20:209:MinY,CAMR:LT20:209:SizeX,CAMR:LT20:209:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,CAMR:LT20:210,CAMR:LT20:210,F2_ELEC,CAMR:LT20:210,CAMR:LT20:210:MaxSizeX_RBV,CAMR:LT20:210:MaxSizeY_RBV,CAMR:LT20:210:DataType_RBV,CAMR:LT20:210:RESOLUTION,CAMR:LT20:210:MinY_RBV,CAMR:LT20:210:Image:ArraySize0_RBV,CAMR:LT20:210:Image:ArraySize1_RBV,CAMR:LT20:210:X_ORIENT,CAMR:LT20:210:Y_ORIENT,CAMR:LT20:210:X_RTCL_CTR,CAMR:LT20:210:Y_RTCL_CTR,,,,,,,CAMR:LT20:210:BinX_RBV,CAMR:LT20:210:BinY_RBV,CAMR:LT20:210:MinX,CAMR:LT20:210:MinY,CAMR:LT20:210:SizeX,CAMR:LT20:210:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,CAMR:LT20:211,CAMR:LT20:211,F2_ELEC,CAMR:LT20:211,CAMR:LT20:211:MaxSizeX_RBV,CAMR:LT20:211:MaxSizeY_RBV,CAMR:LT20:211:DataType_RBV,CAMR:LT20:211:RESOLUTION,CAMR:LT20:211:MinY_RBV,CAMR:LT20:211:Image:ArraySize0_RBV,CAMR:LT20:211:Image:ArraySize1_RBV,CAMR:LT20:211:X_ORIENT,CAMR:LT20:211:Y_ORIENT,CAMR:LT20:211:X_RTCL_CTR,CAMR:LT20:211:Y_RTCL_CTR,,,,,,,CAMR:LT20:211:BinX_RBV,CAMR:LT20:211:BinY_RBV,CAMR:LT20:211:MinX,CAMR:LT20:211:MinY,CAMR:LT20:211:SizeX,CAMR:LT20:211:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,CMOS:LI20:3505,CMOS:LI20:3505,F2_ELEC,CMOS:LI20:3505,CMOS:LI20:3505:MaxSizeX_RBV,CMOS:LI20:3505:MaxSizeY_RBV,CMOS:LI20:3505:DataType_RBV,CMOS:LI20:3505:RESOLUTION,CMOS:LI20:3505:ROI:MinY_RBV,CMOS:LI20:3505:Image:ArraySize0_RBV,CMOS:LI20:3505:Image:ArraySize1_RBV,CMOS:LI20:3505:X_ORIENT,CMOS:LI20:3505:Y_ORIENT,CMOS:LI20:3505:X_RTCL_CTR,CMOS:LI20:3505:Y_RTCL_CTR,,,,,,,CMOS:LI20:3505:BinX_RBV,CMOS:LI20:3505:BinY_RBV,CMOS:LI20:3505:ROI:MinX,CMOS:LI20:3505:ROI:MinY,CMOS:LI20:3505:ROI:SizeX,CMOS:LI20:3505:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,CMOS:LI20:3515,CMOS:LI20:3515,F2_ELEC,CMOS:LI20:3515,CMOS:LI20:3515:MaxSizeX_RBV,CMOS:LI20:3515:MaxSizeY_RBV,CMOS:LI20:3515:DataType_RBV,CMOS:LI20:3515:RESOLUTION,CMOS:LI20:3515:ROI:MinY_RBV,CMOS:LI20:3515:Image:ArraySize0_RBV,CMOS:LI20:3515:Image:ArraySize1_RBV,CMOS:LI20:3515:X_ORIENT,CMOS:LI20:3515:Y_ORIENT,CMOS:LI20:3515:X_RTCL_CTR,CMOS:LI20:3515:Y_RTCL_CTR,,,,,,,CMOS:LI20:3515:BinX_RBV,CMOS:LI20:3515:BinY_RBV,CMOS:LI20:3515:ROI:MinX,CMOS:LI20:3515:ROI:MinY,CMOS:LI20:3515:ROI:SizeX,CMOS:LI20:3515:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,CMOS:LI20:3506,CMOS:LI20:3506,F2_ELEC,CMOS:LI20:3506,CMOS:LI20:3506:MaxSizeX_RBV,CMOS:LI20:3506:MaxSizeY_RBV,CMOS:LI20:3506:DataType_RBV,CMOS:LI20:3506:RESOLUTION,CMOS:LI20:3506:ROI:MinY_RBV,CMOS:LI20:3506:Image:ArraySize0_RBV,CMOS:LI20:3506:Image:ArraySize1_RBV,CMOS:LI20:3506:X_ORIENT,CMOS:LI20:3506:Y_ORIENT,CMOS:LI20:3506:X_RTCL_CTR,CMOS:LI20:3506:Y_RTCL_CTR,,,,,,,CMOS:LI20:3506:BinX_RBV,CMOS:LI20:3506:BinY_RBV,CMOS:LI20:3506:ROI:MinX,CMOS:LI20:3506:ROI:MinY,CMOS:LI20:3506:ROI:SizeX,CMOS:LI20:3506:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,CMOS:LI20:3516,CMOS:LI20:3516,F2_ELEC,CMOS:LI20:3516,CMOS:LI20:3516:MaxSizeX_RBV,CMOS:LI20:3516:MaxSizeY_RBV,CMOS:LI20:3516:DataType_RBV,CMOS:LI20:3516:RESOLUTION,CMOS:LI20:3516:ROI:MinY_RBV,CMOS:LI20:3516:Image:ArraySize0_RBV,CMOS:LI20:3516:Image:ArraySize1_RBV,CMOS:LI20:3516:X_ORIENT,CMOS:LI20:3516:Y_ORIENT,CMOS:LI20:3516:X_RTCL_CTR,CMOS:LI20:3516:Y_RTCL_CTR,,,,,,,CMOS:LI20:3516:BinX_RBV,CMOS:LI20:3516:BinY_RBV,CMOS:LI20:3516:ROI:MinX,CMOS:LI20:3516:ROI:MinY,CMOS:LI20:3516:ROI:SizeX,CMOS:LI20:3516:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,CMOS:LI20:3507,CMOS:LI20:3507,F2_ELEC,CMOS:LI20:3507,CMOS:LI20:3507:MaxSizeX_RBV,CMOS:LI20:3507:MaxSizeY_RBV,CMOS:LI20:3507:DataType_RBV,CMOS:LI20:3507:RESOLUTION,CMOS:LI20:3507:ROI:MinY_RBV,CMOS:LI20:3507:Image:ArraySize0_RBV,CMOS:LI20:3507:Image:ArraySize1_RBV,CMOS:LI20:3507:X_ORIENT,CMOS:LI20:3507:Y_ORIENT,CMOS:LI20:3507:X_RTCL_CTR,CMOS:LI20:3507:Y_RTCL_CTR,,,,,,,CMOS:LI20:3507:BinX_RBV,CMOS:LI20:3507:BinY_RBV,CMOS:LI20:3507:ROI:MinX,CMOS:LI20:3507:ROI:MinY,CMOS:LI20:3507:ROI:SizeX,CMOS:LI20:3507:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,C1-1,CAMR:LR20:100,CU_HXR,CAMR:LR20:100,CAMR:LR20:100:MaxSizeX_RBV,CAMR:LR20:100:MaxSizeY_RBV,CAMR:LR20:100:DataType_RBV,CAMR:LR20:100:RESOLUTION,CAMR:LR20:100:MinY_RBV,CAMR:LR20:100:SizeX_RBV,CAMR:LR20:100:SizeY_RBV,,,,,,,,,,,CAMR:LR20:100:BinX,CAMR:LR20:100:BinY,CAMR:LR20:100:MinX,CAMR:LR20:100:MinY,CAMR:LR20:100:SizeX,CAMR:LR20:100:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,C1-2,CAMR:LR20:90,CU_HXR,CAMR:LR20:90,CAMR:LR20:90:MaxSizeX_RBV,CAMR:LR20:90:MaxSizeY_RBV,CAMR:LR20:90:DataType_RBV,CAMR:LR20:90:RESOLUTION,CAMR:LR20:90:MinY_RBV,CAMR:LR20:90:SizeX_RBV,CAMR:LR20:90:SizeY_RBV,,,,,,,,,,,CAMR:LR20:90:BinX,CAMR:LR20:90:BinY,CAMR:LR20:90:MinX,CAMR:LR20:90:MinY,CAMR:LR20:90:SizeX,CAMR:LR20:90:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,C-IRIS,CAMR:LR20:135,CU_HXR,CAMR:LR20:135,CAMR:LR20:135:MaxSizeX_RBV,CAMR:LR20:135:MaxSizeY_RBV,CAMR:LR20:135:DataType_RBV,CAMR:LR20:135:RESOLUTION,CAMR:LR20:135:MinY_RBV,CAMR:LR20:135:SizeX_RBV,CAMR:LR20:135:SizeY_RBV,,,,,,,,,,,CAMR:LR20:135:BinX,CAMR:LR20:135:BinY,CAMR:LR20:135:MinX,CAMR:LR20:135:MinY,CAMR:LR20:135:SizeX,CAMR:LR20:135:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,VCC,CAMR:IN20:186,CU_HXR,CAMR:IN20:186,CAMR:IN20:186:N_OF_COL,CAMR:IN20:186:N_OF_ROW,CAMR:IN20:186:N_OF_BITS,CAMR:IN20:186:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,CH5-1,CAMR:LR20:285,CU_HXR,CAMR:LR20:285,CAMR:LR20:285:MaxSizeX_RBV,CAMR:LR20:285:MaxSizeY_RBV,CAMR:LR20:285:DataType_RBV,CAMR:LR20:285:RESOLUTION,CAMR:LR20:285:MinY_RBV,CAMR:LR20:285:SizeX_RBV,CAMR:LR20:285:SizeY_RBV,,,,,,,,,,,CAMR:LR20:285:BinX,CAMR:LR20:285:BinY,CAMR:LR20:285:MinX,CAMR:LR20:285:MinY,CAMR:LR20:285:SizeX,CAMR:LR20:285:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,CH5-2,CAMR:LR20:295,CU_HXR,CAMR:LR20:295,CAMR:LR20:295:MaxSizeX_RBV,CAMR:LR20:295:MaxSizeY_RBV,CAMR:LR20:295:DataType_RBV,CAMR:LR20:295:RESOLUTION,CAMR:LR20:295:MinY_RBV,CAMR:LR20:295:SizeX_RBV,CAMR:LR20:295:SizeY_RBV,,,,,,,,,,,CAMR:LR20:295:BinX,CAMR:LR20:295:BinY,CAMR:LR20:295:MinX,CAMR:LR20:295:MinY,CAMR:LR20:295:SizeX,CAMR:LR20:295:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,CH4-1,CAMR:LR20:287,CU_HXR,CAMR:LR20:287,CAMR:LR20:287:MaxSizeX_RBV,CAMR:LR20:287:MaxSizeY_RBV,CAMR:LR20:287:DataType_RBV,CAMR:LR20:287:RESOLUTION,CAMR:LR20:287:MinY_RBV,CAMR:LR20:287:SizeX_RBV,CAMR:LR20:287:SizeY_RBV,,,,,,,,,,,CAMR:LR20:287:BinX,CAMR:LR20:287:BinY,CAMR:LR20:287:MinX,CAMR:LR20:287:MinY,CAMR:LR20:287:SizeX,CAMR:LR20:287:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,CH4-2,CAMR:LR20:297,CU_HXR,CAMR:LR20:297,CAMR:LR20:297:MaxSizeX_RBV,CAMR:LR20:297:MaxSizeY_RBV,CAMR:LR20:297:DataType_RBV,CAMR:LR20:297:RESOLUTION,CAMR:LR20:297:MinY_RBV,CAMR:LR20:297:SizeX_RBV,CAMR:LR20:297:SizeY_RBV,,,,,,,,,,,CAMR:LR20:297:BinX,CAMR:LR20:297:BinY,CAMR:LR20:297:MinX,CAMR:LR20:297:MinY,CAMR:LR20:297:SizeX,CAMR:LR20:297:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,CH3,CAMR:LR20:320,CU_HXR,CAMR:LR20:320,CAMR:LR20:320:MaxSizeX_RBV,CAMR:LR20:320:MaxSizeY_RBV,CAMR:LR20:320:DataType_RBV,CAMR:LR20:320:RESOLUTION,CAMR:LR20:320:MinY_RBV,CAMR:LR20:320:SizeX_RBV,CAMR:LR20:320:SizeY_RBV,,,,,,,,,,,CAMR:LR20:320:BinX,CAMR:LR20:320:BinY,CAMR:LR20:320:MinX,CAMR:LR20:320:MinY,CAMR:LR20:320:SizeX,CAMR:LR20:320:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,CH2,CAMR:IN20:423,CU_HXR,CAMR:IN20:423,CAMR:IN20:423:MaxSizeX_RBV,CAMR:IN20:423:MaxSizeY_RBV,CAMR:IN20:423:DataType_RBV,CAMR:IN20:423:RESOLUTION,CAMR:IN20:423:MinY_RBV,CAMR:IN20:423:SizeX_RBV,CAMR:IN20:423:SizeY_RBV,,,,,,,,,,,CAMR:IN20:423:BinX,CAMR:IN20:423:BinY,CAMR:IN20:423:MinX,CAMR:IN20:423:MinY,CAMR:IN20:423:SizeX,CAMR:IN20:423:SizeY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,CH1,CAMR:IN20:461,CU_HXR,CAMR:IN20:461,CAMR:IN20:461:N_OF_COL,CAMR:IN20:461:N_OF_ROW,CAMR:IN20:461:N_OF_BITS,CAMR:IN20:461:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,VHC,CAMR:IN20:469,CU_HXR,CAMR:IN20:469,CAMR:IN20:469:N_OF_COL,CAMR:IN20:469:N_OF_ROW,CAMR:IN20:469:N_OF_BITS,CAMR:IN20:469:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,CATHODE,CTHD:IN20:206,CU_HXR,CTHD:IN20:206,CTHD:IN20:206:N_OF_COL,CTHD:IN20:206:N_OF_ROW,CTHD:IN20:206:N_OF_BITS,CTHD:IN20:206:RESOLUTION,CTHD:IN20:206:ROI_Y,CTHD:IN20:206:ROI_XNP,CTHD:IN20:206:ROI_YNP,CTHD:IN20:206:X_ORIENT,CTHD:IN20:206:Y_ORIENT,CTHD:IN20:206:X_RTCL_CTR,CTHD:IN20:206:Y_RTCL_CTR,CTHD:IN20:206:FLT1_OUT,CTHD:IN20:206:FLT1_IN,CTHD:IN20:206:FLT2_OUT,CTHD:IN20:206:FLT2_IN,,,,,CTHD:IN20:206:ROI_X_SET,CTHD:IN20:206:ROI_Y_SET,CTHD:IN20:206:ROI_XNP_SET,CTHD:IN20:206:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,YAGG1,YAGS:IN20:841,CU_HXR,YAGS:IN20:841,YAGS:IN20:841:N_OF_COL,YAGS:IN20:841:N_OF_ROW,YAGS:IN20:841:N_OF_BITS,YAGS:IN20:841:RESOLUTION,YAGS:IN20:841:ROI_Y,YAGS:IN20:841:ROI_XNP,YAGS:IN20:841:ROI_YNP,YAGS:IN20:841:X_ORIENT,YAGS:IN20:841:Y_ORIENT,YAGS:IN20:841:X_RTCL_CTR,YAGS:IN20:841:Y_RTCL_CTR,YAGS:IN20:841:FLT1_OUT,YAGS:IN20:841:FLT1_IN,YAGS:IN20:841:FLT2_OUT,YAGS:IN20:841:FLT2_IN,,,,,YAGS:IN20:841:ROI_X_SET,YAGS:IN20:841:ROI_Y_SET,YAGS:IN20:841:ROI_XNP_SET,YAGS:IN20:841:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,YAG02,YAGS:IN20:241,CU_HXR,YAGS:IN20:241,YAGS:IN20:241:ROI:MaxSizeX_RBV,YAGS:IN20:241:ROI:MaxSizeY_RBV,YAGS:IN20:241:BitsPerPixel_RBV,YAGS:IN20:241:RESOLUTION,YAGS:IN20:241:ROI:MinY_RBV,YAGS:IN20:241:ROI:SizeX_RBV,YAGS:IN20:241:ROI:SizeY_RBV,YAGS:IN20:241:X_ORIENT,YAGS:IN20:241:Y_ORIENT,YAGS:IN20:241:X_RTCL_CTR,YAGS:IN20:241:Y_RTCL_CTR,,,,,,,YAGS:IN20:241:ROI:BinX,YAGS:IN20:241:ROI:BinY,YAGS:IN20:241:ROI:MinX,YAGS:IN20:241:ROI:MinY,YAGS:IN20:241:ROI:SizeX,YAGS:IN20:241:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136,YAG03,YAGS:IN20:351,CU_HXR,YAGS:IN20:351,YAGS:IN20:351:N_OF_COL,YAGS:IN20:351:N_OF_ROW,YAGS:IN20:351:N_OF_BITS,YAGS:IN20:351:RESOLUTION,YAGS:IN20:351:ROI_Y,YAGS:IN20:351:ROI_XNP,YAGS:IN20:351:ROI_YNP,YAGS:IN20:351:X_ORIENT,YAGS:IN20:351:Y_ORIENT,YAGS:IN20:351:X_RTCL_CTR,YAGS:IN20:351:Y_RTCL_CTR,YAGS:IN20:351:FLT1_OUT,YAGS:IN20:351:FLT1_IN,YAGS:IN20:351:FLT2_OUT,YAGS:IN20:351:FLT2_IN,,,,,YAGS:IN20:351:ROI_X_SET,YAGS:IN20:351:ROI_Y_SET,YAGS:IN20:351:ROI_XNP_SET,YAGS:IN20:351:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,OTRH1,OTRS:IN20:465,CU_HXR,OTRS:IN20:465,OTRS:IN20:465:ROI:MaxSizeX_RBV,OTRS:IN20:465:ROI:MaxSizeY_RBV,OTRS:IN20:465:BitsPerPixel_RBV,OTRS:IN20:465:RESOLUTION,OTRS:IN20:465:ROI:MinY_RBV,OTRS:IN20:465:ROI:SizeX_RBV,OTRS:IN20:465:ROI:SizeY_RBV,OTRS:IN20:465:X_ORIENT,OTRS:IN20:465:Y_ORIENT,OTRS:IN20:465:X_RTCL_CTR,OTRS:IN20:465:Y_RTCL_CTR,,,,,,,OTRS:IN20:465:ROI:BinX,OTRS:IN20:465:ROI:BinY,OTRS:IN20:465:ROI:MinX,OTRS:IN20:465:ROI:MinY,OTRS:IN20:465:ROI:SizeX,OTRS:IN20:465:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,OTRH2,OTRS:IN20:471,CU_HXR,OTRS:IN20:471,OTRS:IN20:471:ROI:MaxSizeX_RBV,OTRS:IN20:471:ROI:MaxSizeY_RBV,OTRS:IN20:471:BitsPerPixel_RBV,OTRS:IN20:471:RESOLUTION,OTRS:IN20:471:ROI:MinY_RBV,OTRS:IN20:471:ROI:SizeX_RBV,OTRS:IN20:471:ROI:SizeY_RBV,OTRS:IN20:471:X_ORIENT,OTRS:IN20:471:Y_ORIENT,OTRS:IN20:471:X_RTCL_CTR,OTRS:IN20:471:Y_RTCL_CTR,,,,,,,OTRS:IN20:471:ROI:BinX,OTRS:IN20:471:ROI:BinY,OTRS:IN20:471:ROI:MinX,OTRS:IN20:471:ROI:MinY,OTRS:IN20:471:ROI:SizeX,OTRS:IN20:471:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,OTR2,OTRS:IN20:571,CU_HXR,OTRS:IN20:571,OTRS:IN20:571:ROI:MaxSizeX_RBV,OTRS:IN20:571:ROI:MaxSizeY_RBV,OTRS:IN20:571:BitsPerPixel_RBV,OTRS:IN20:571:RESOLUTION,OTRS:IN20:571:ROI:MinY_RBV,OTRS:IN20:571:ROI:SizeX_RBV,OTRS:IN20:571:ROI:SizeY_RBV,OTRS:IN20:571:X_ORIENT,OTRS:IN20:571:Y_ORIENT,OTRS:IN20:571:X_RTCL_CTR,OTRS:IN20:571:Y_RTCL_CTR,,,,,,,OTRS:IN20:571:ROI:BinX,OTRS:IN20:571:ROI:BinY,OTRS:IN20:571:ROI:MinX,OTRS:IN20:571:ROI:MinY,OTRS:IN20:571:ROI:SizeX,OTRS:IN20:571:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140,OTR3,OTRS:IN20:621,CU_HXR,OTRS:IN20:621,OTRS:IN20:621:N_OF_COL,OTRS:IN20:621:N_OF_ROW,OTRS:IN20:621:N_OF_BITS,OTRS:IN20:621:RESOLUTION,OTRS:IN20:621:ROI_Y,OTRS:IN20:621:ROI_XNP,OTRS:IN20:621:ROI_YNP,OTRS:IN20:621:X_ORIENT,OTRS:IN20:621:Y_ORIENT,OTRS:IN20:621:X_RTCL_CTR,OTRS:IN20:621:Y_RTCL_CTR,OTRS:IN20:621:FLT1_OUT,OTRS:IN20:621:FLT1_IN,OTRS:IN20:621:FLT2_OUT,OTRS:IN20:621:FLT2_IN,,,,,OTRS:IN20:621:ROI_X_SET,OTRS:IN20:621:ROI_Y_SET,OTRS:IN20:621:ROI_XNP_SET,OTRS:IN20:621:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
